,temp=0.01,temp=0.5,temp=1.0,temp=1.5,temp=2.0,temp=2.5,temp=3.0,temp=3.5,temp=4.0,temp=4.5,temp=5.0,temp=5.5,temp=6.0,temp=6.5,temp=7.0,temp=7.5,temp=8.0,temp=8.5,temp=9.0,temp=9.5,temp=10.0,temp=10.5,temp=11.0,temp=11.5,temp=12.0,temp=12.5,temp=13.0,temp=13.5,temp=14.0,temp=14.5,temp=15.0
11858,1.0,1.0,1.0,1.0,0.875,0.5,0.625,0.625,0.5,0.0,0.25,0.625,0.5,0.25,0.25,0.5,0.125,0.5,0.25,0.125,0.25,0.375,0.25,0.125,0.0,0.125,0.0,0.125,0.5,0.125,0.125
11859,1.0,1.0,1.0,1.0,0.875,0.5,0.625,0.625,0.5,0.125,0.375,0.75,0.625,0.125,0.375,0.5,0.25,0.5,0.375,0.25,0.125,0.25,0.125,0.125,0.125,0.25,0.125,0.0,0.375,0.0,0.0
11860,1.0,1.0,1.0,1.0,0.875,0.625,0.625,0.625,0.625,0.0,0.5,0.625,0.75,0.25,0.25,0.5,0.375,0.375,0.375,0.125,0.0,0.125,0.0,0.0,0.125,0.125,0.25,0.125,0.25,0.125,0.125
11861,1.0,1.0,1.0,1.0,0.875,0.625,0.625,0.625,0.625,0.0,0.5,0.625,0.75,0.125,0.125,0.5,0.5,0.25,0.25,0.0,0.0,0.0,0.125,0.125,0.0,0.25,0.125,0.0,0.125,0.25,0.25
11862,1.0,1.0,1.0,1.0,0.875,0.5,0.75,0.5,0.625,0.125,0.625,0.75,0.75,0.25,0.0,0.625,0.375,0.125,0.125,0.125,0.125,0.125,0.25,0.0,0.125,0.125,0.125,0.125,0.125,0.125,0.25
11863,1.0,1.0,1.0,1.0,0.875,0.5,0.875,0.5,0.625,0.25,0.625,0.75,0.75,0.125,0.0,0.75,0.5,0.125,0.25,0.25,0.25,0.0,0.25,0.125,0.25,0.25,0.0,0.25,0.25,0.0,0.125
11864,1.0,1.0,1.0,1.0,0.875,0.5,0.875,0.375,0.625,0.125,0.625,0.75,0.75,0.25,0.125,0.625,0.375,0.25,0.125,0.375,0.125,0.125,0.125,0.25,0.375,0.375,0.125,0.125,0.125,0.125,0.0
11865,1.0,1.0,1.0,1.0,0.875,0.5,0.875,0.375,0.5,0.25,0.5,0.75,0.625,0.375,0.0,0.625,0.5,0.125,0.25,0.25,0.0,0.0,0.25,0.125,0.25,0.25,0.0,0.25,0.25,0.25,0.125
11866,1.0,1.0,1.0,1.0,0.875,0.375,0.875,0.375,0.375,0.375,0.625,0.75,0.625,0.25,0.125,0.5,0.375,0.0,0.375,0.25,0.125,0.125,0.125,0.0,0.125,0.125,0.125,0.125,0.125,0.25,0.25
11867,1.0,1.0,1.0,1.0,0.875,0.5,0.75,0.25,0.25,0.5,0.5,0.75,0.5,0.375,0.0,0.5,0.25,0.125,0.25,0.375,0.25,0.25,0.25,0.125,0.25,0.25,0.125,0.0,0.0,0.375,0.125
11868,1.0,1.0,1.0,1.0,0.875,0.5,0.75,0.125,0.375,0.375,0.5,0.625,0.625,0.25,0.125,0.375,0.125,0.125,0.125,0.5,0.375,0.375,0.25,0.25,0.125,0.125,0.0,0.125,0.125,0.25,0.25
11869,1.0,1.0,1.0,1.0,0.875,0.5,0.75,0.125,0.25,0.375,0.375,0.75,0.625,0.25,0.25,0.5,0.0,0.0,0.25,0.375,0.375,0.375,0.125,0.25,0.125,0.25,0.125,0.0,0.0,0.375,0.25
11870,1.0,1.0,1.0,1.0,0.875,0.375,0.625,0.125,0.25,0.5,0.25,0.75,0.625,0.25,0.125,0.375,0.125,0.125,0.25,0.5,0.25,0.5,0.0,0.375,0.0,0.125,0.0,0.125,0.125,0.25,0.125
11871,1.0,1.0,1.0,1.0,0.875,0.375,0.625,0.0,0.375,0.625,0.375,0.75,0.625,0.125,0.25,0.25,0.0,0.25,0.125,0.375,0.375,0.375,0.125,0.25,0.125,0.25,0.125,0.25,0.25,0.375,0.25
11872,1.0,1.0,1.0,1.0,0.75,0.5,0.5,0.125,0.375,0.625,0.25,0.75,0.75,0.0,0.25,0.25,0.125,0.375,0.0,0.25,0.25,0.25,0.0,0.375,0.25,0.125,0.0,0.125,0.375,0.5,0.125
11873,1.0,1.0,1.0,1.0,0.75,0.5,0.5,0.25,0.375,0.625,0.125,0.75,0.75,0.125,0.375,0.25,0.0,0.25,0.125,0.375,0.375,0.375,0.125,0.25,0.375,0.0,0.125,0.25,0.375,0.625,0.25
11874,1.0,1.0,1.0,1.0,0.875,0.625,0.5,0.25,0.375,0.625,0.25,0.625,0.75,0.0,0.25,0.375,0.0,0.25,0.0,0.5,0.375,0.25,0.25,0.125,0.25,0.125,0.125,0.375,0.25,0.5,0.125
11875,1.0,1.0,1.0,1.0,0.875,0.625,0.625,0.125,0.5,0.5,0.375,0.5,0.75,0.125,0.125,0.25,0.125,0.125,0.125,0.625,0.5,0.25,0.25,0.0,0.125,0.125,0.25,0.25,0.375,0.375,0.0
11876,1.0,1.0,1.0,1.0,0.875,0.75,0.625,0.125,0.375,0.5,0.375,0.625,0.75,0.0,0.25,0.125,0.25,0.25,0.0,0.5,0.375,0.375,0.125,0.125,0.25,0.0,0.125,0.125,0.25,0.25,0.125
11877,1.0,1.0,1.0,1.0,0.875,0.875,0.75,0.25,0.375,0.375,0.375,0.5,0.75,0.125,0.125,0.0,0.375,0.375,0.125,0.625,0.375,0.25,0.0,0.25,0.125,0.125,0.0,0.0,0.375,0.375,0.25
11878,1.0,1.0,1.0,1.0,0.875,0.875,0.75,0.125,0.5,0.25,0.375,0.625,0.75,0.0,0.125,0.125,0.25,0.375,0.0,0.5,0.25,0.125,0.125,0.375,0.25,0.125,0.125,0.125,0.5,0.5,0.125
11879,1.0,1.0,1.0,1.0,0.875,0.875,0.75,0.125,0.625,0.125,0.5,0.625,0.75,0.125,0.0,0.0,0.375,0.5,0.125,0.375,0.125,0.0,0.25,0.25,0.125,0.125,0.0,0.25,0.375,0.5,0.125
11880,1.0,1.0,1.0,1.0,0.875,0.75,0.75,0.0,0.5,0.125,0.375,0.625,0.625,0.0,0.0,0.125,0.25,0.375,0.25,0.5,0.0,0.125,0.125,0.125,0.0,0.25,0.125,0.125,0.25,0.375,0.0
11881,1.0,1.0,1.0,1.0,0.875,0.75,0.75,0.125,0.625,0.25,0.5,0.75,0.5,0.0,0.125,0.125,0.375,0.375,0.375,0.375,0.125,0.25,0.0,0.0,0.125,0.25,0.0,0.25,0.375,0.25,0.125
11882,1.0,1.0,1.0,1.0,0.875,0.625,0.75,0.0,0.5,0.375,0.625,0.875,0.375,0.125,0.0,0.25,0.25,0.375,0.5,0.5,0.25,0.125,0.125,0.125,0.25,0.375,0.125,0.375,0.5,0.125,0.0
11883,1.0,1.0,1.0,1.0,0.875,0.625,0.625,0.125,0.375,0.5,0.5,0.875,0.25,0.25,0.125,0.125,0.25,0.375,0.5,0.375,0.375,0.0,0.125,0.0,0.125,0.25,0.0,0.25,0.625,0.0,0.125
11884,1.0,1.0,1.0,1.0,0.875,0.625,0.625,0.125,0.375,0.375,0.375,0.75,0.375,0.125,0.25,0.25,0.125,0.375,0.375,0.25,0.25,0.125,0.0,0.125,0.0,0.375,0.125,0.125,0.75,0.125,0.25
11885,1.0,1.0,1.0,1.0,0.875,0.625,0.625,0.25,0.25,0.25,0.5,0.75,0.25,0.0,0.125,0.375,0.0,0.375,0.25,0.375,0.375,0.25,0.125,0.0,0.0,0.25,0.0,0.25,0.625,0.0,0.125
11886,1.0,1.0,1.0,1.0,0.75,0.625,0.625,0.375,0.125,0.25,0.5,0.75,0.375,0.125,0.125,0.5,0.125,0.375,0.125,0.25,0.5,0.125,0.25,0.125,0.125,0.125,0.125,0.125,0.75,0.125,0.125
11887,1.0,1.0,1.0,1.0,0.875,0.625,0.625,0.375,0.0,0.125,0.5,0.75,0.375,0.125,0.125,0.625,0.25,0.5,0.125,0.25,0.5,0.0,0.375,0.125,0.25,0.0,0.25,0.125,0.875,0.0,0.125
11888,1.0,1.0,1.0,1.0,0.875,0.75,0.625,0.25,0.0,0.25,0.625,0.75,0.5,0.125,0.125,0.625,0.375,0.375,0.25,0.125,0.5,0.125,0.375,0.0,0.375,0.125,0.25,0.0,0.75,0.125,0.25
11889,1.0,1.0,1.0,1.0,0.875,0.875,0.625,0.25,0.125,0.375,0.625,0.875,0.625,0.25,0.125,0.625,0.25,0.25,0.125,0.25,0.625,0.0,0.25,0.125,0.375,0.25,0.375,0.125,0.625,0.25,0.375
11890,1.0,1.0,1.0,1.0,0.75,0.875,0.625,0.125,0.0,0.25,0.5,0.875,0.5,0.375,0.0,0.625,0.375,0.375,0.0,0.375,0.5,0.125,0.25,0.0,0.375,0.125,0.25,0.0,0.625,0.25,0.25
11891,1.0,1.0,1.0,1.0,0.75,0.875,0.75,0.0,0.125,0.25,0.625,0.75,0.5,0.25,0.125,0.5,0.25,0.5,0.125,0.5,0.625,0.25,0.125,0.125,0.5,0.25,0.125,0.125,0.5,0.375,0.125
11892,1.0,1.0,1.0,1.0,0.75,0.875,0.625,0.125,0.25,0.125,0.625,0.625,0.625,0.375,0.0,0.5,0.375,0.375,0.25,0.375,0.625,0.375,0.0,0.125,0.5,0.125,0.25,0.25,0.625,0.5,0.0
11893,1.0,1.0,1.0,1.0,0.75,0.875,0.625,0.0,0.25,0.25,0.5,0.625,0.5,0.25,0.125,0.5,0.5,0.25,0.125,0.375,0.5,0.5,0.125,0.125,0.375,0.0,0.125,0.125,0.5,0.625,0.125
11894,1.0,1.0,1.0,1.0,0.75,0.875,0.625,0.125,0.25,0.375,0.625,0.75,0.375,0.125,0.0,0.375,0.5,0.125,0.125,0.5,0.375,0.625,0.125,0.0,0.5,0.125,0.0,0.25,0.375,0.5,0.125
11895,1.0,1.0,1.0,1.0,0.75,0.875,0.75,0.125,0.125,0.375,0.625,0.875,0.5,0.25,0.125,0.25,0.375,0.25,0.0,0.375,0.25,0.5,0.125,0.0,0.375,0.25,0.125,0.125,0.25,0.5,0.0
11896,1.0,1.0,1.0,1.0,0.75,1.0,0.75,0.25,0.25,0.5,0.5,0.875,0.625,0.125,0.25,0.125,0.5,0.125,0.125,0.5,0.375,0.5,0.25,0.125,0.25,0.375,0.0,0.0,0.375,0.5,0.125
11897,1.0,1.0,1.0,1.0,0.75,1.0,0.875,0.25,0.125,0.625,0.625,0.875,0.625,0.25,0.125,0.25,0.375,0.25,0.25,0.625,0.375,0.5,0.375,0.0,0.375,0.5,0.125,0.125,0.25,0.375,0.125
11898,1.0,1.0,1.0,1.0,0.75,1.0,0.875,0.25,0.125,0.5,0.625,1.0,0.625,0.125,0.0,0.375,0.5,0.125,0.125,0.5,0.25,0.375,0.5,0.0,0.25,0.625,0.25,0.0,0.125,0.5,0.25
11899,1.0,1.0,1.0,1.0,0.75,1.0,0.875,0.375,0.25,0.625,0.75,1.0,0.5,0.125,0.125,0.5,0.5,0.0,0.0,0.5,0.375,0.5,0.375,0.125,0.25,0.75,0.375,0.125,0.125,0.5,0.375
11900,1.0,1.0,1.0,1.0,0.875,0.875,0.875,0.5,0.125,0.625,0.75,1.0,0.625,0.0,0.0,0.5,0.625,0.125,0.125,0.375,0.5,0.375,0.25,0.0,0.375,0.625,0.5,0.25,0.0,0.375,0.25
11901,1.0,1.0,1.0,1.0,0.875,0.75,0.875,0.375,0.125,0.625,0.625,1.0,0.5,0.0,0.125,0.625,0.5,0.0,0.125,0.5,0.625,0.5,0.125,0.0,0.5,0.625,0.625,0.375,0.125,0.25,0.125
11902,1.0,1.0,1.0,1.0,0.875,0.75,0.75,0.375,0.0,0.5,0.625,0.875,0.625,0.125,0.0,0.625,0.5,0.125,0.25,0.375,0.625,0.375,0.25,0.125,0.375,0.625,0.625,0.25,0.0,0.125,0.0
11903,1.0,1.0,1.0,1.0,0.875,0.75,0.75,0.5,0.0,0.375,0.5,0.875,0.75,0.125,0.125,0.625,0.625,0.25,0.375,0.25,0.625,0.5,0.25,0.25,0.25,0.75,0.625,0.25,0.125,0.25,0.125
11904,1.0,1.0,1.0,1.0,0.875,0.75,0.75,0.5,0.125,0.5,0.625,0.75,0.75,0.125,0.25,0.625,0.5,0.375,0.375,0.125,0.625,0.375,0.375,0.125,0.125,0.625,0.5,0.375,0.0,0.125,0.0
11905,1.0,1.0,1.0,1.0,0.875,0.625,0.875,0.375,0.0,0.375,0.625,0.75,0.75,0.0,0.125,0.5,0.625,0.5,0.375,0.125,0.5,0.5,0.375,0.25,0.0,0.5,0.375,0.5,0.125,0.0,0.125
11906,1.0,1.0,1.0,1.0,0.875,0.625,0.875,0.375,0.0,0.5,0.625,0.75,0.625,0.125,0.0,0.625,0.625,0.5,0.25,0.25,0.625,0.375,0.5,0.125,0.125,0.375,0.25,0.625,0.25,0.125,0.0
11907,1.0,1.0,1.0,1.0,0.875,0.625,0.875,0.25,0.125,0.5,0.625,0.75,0.625,0.0,0.125,0.625,0.75,0.375,0.125,0.125,0.75,0.25,0.5,0.0,0.25,0.25,0.375,0.625,0.125,0.0,0.125
11908,1.0,1.0,1.0,1.0,0.875,0.75,0.875,0.375,0.0,0.5,0.75,0.75,0.625,0.125,0.25,0.5,0.625,0.25,0.125,0.0,0.75,0.375,0.375,0.125,0.375,0.25,0.5,0.5,0.25,0.125,0.25
11909,1.0,1.0,1.0,1.0,0.875,0.625,0.875,0.5,0.0,0.5,0.625,0.75,0.625,0.0,0.125,0.625,0.5,0.125,0.0,0.125,0.625,0.5,0.25,0.25,0.25,0.25,0.375,0.375,0.25,0.25,0.125
11910,1.0,1.0,1.0,1.0,0.875,0.625,0.875,0.5,0.125,0.375,0.5,0.625,0.5,0.125,0.25,0.75,0.375,0.125,0.0,0.0,0.625,0.625,0.125,0.375,0.125,0.125,0.25,0.25,0.375,0.125,0.25
11911,1.0,1.0,1.0,1.0,0.875,0.625,0.875,0.625,0.25,0.375,0.625,0.625,0.5,0.0,0.25,0.75,0.25,0.0,0.125,0.125,0.5,0.625,0.25,0.25,0.25,0.0,0.125,0.125,0.5,0.25,0.125
11912,1.0,1.0,1.0,1.0,0.875,0.625,0.875,0.625,0.375,0.375,0.5,0.625,0.625,0.125,0.125,0.75,0.375,0.125,0.0,0.25,0.625,0.75,0.375,0.125,0.375,0.0,0.0,0.0,0.375,0.125,0.25
11913,1.0,1.0,1.0,1.0,0.875,0.625,0.875,0.625,0.5,0.25,0.5,0.5,0.5,0.25,0.0,0.75,0.375,0.25,0.125,0.125,0.625,0.625,0.5,0.0,0.25,0.125,0.125,0.125,0.25,0.25,0.125
11914,1.0,1.0,1.0,1.0,0.875,0.625,0.875,0.75,0.375,0.125,0.375,0.5,0.375,0.375,0.125,0.625,0.5,0.125,0.25,0.125,0.5,0.625,0.5,0.125,0.125,0.0,0.0,0.25,0.125,0.125,0.0
11915,1.0,1.0,1.0,1.0,0.875,0.5,0.875,0.625,0.375,0.0,0.5,0.5,0.25,0.375,0.0,0.625,0.5,0.125,0.375,0.0,0.5,0.625,0.5,0.0,0.25,0.125,0.125,0.375,0.0,0.25,0.125
11916,1.0,1.0,1.0,1.0,0.875,0.5,0.875,0.625,0.375,0.125,0.375,0.375,0.375,0.25,0.125,0.5,0.375,0.0,0.375,0.125,0.375,0.625,0.375,0.125,0.375,0.0,0.125,0.25,0.125,0.375,0.0
11917,1.0,1.0,1.0,1.0,0.875,0.625,0.75,0.625,0.25,0.0,0.25,0.375,0.5,0.25,0.25,0.625,0.5,0.0,0.25,0.0,0.5,0.625,0.25,0.125,0.25,0.125,0.25,0.25,0.25,0.5,0.125
11918,1.0,1.0,1.0,1.0,0.875,0.625,0.75,0.75,0.375,0.125,0.125,0.25,0.625,0.125,0.375,0.75,0.375,0.125,0.125,0.125,0.375,0.5,0.375,0.0,0.25,0.0,0.375,0.125,0.375,0.5,0.0
11919,1.0,1.0,1.0,1.0,0.875,0.625,0.625,0.75,0.25,0.25,0.0,0.375,0.625,0.25,0.25,0.75,0.5,0.0,0.0,0.0,0.25,0.375,0.375,0.125,0.125,0.125,0.375,0.25,0.25,0.5,0.125
11920,1.0,1.0,1.0,1.0,0.875,0.75,0.625,0.75,0.375,0.25,0.125,0.5,0.625,0.125,0.125,0.75,0.625,0.125,0.125,0.125,0.125,0.25,0.5,0.25,0.0,0.125,0.25,0.125,0.375,0.375,0.0
11921,1.0,1.0,1.0,1.0,0.875,0.75,0.625,0.75,0.375,0.375,0.0,0.625,0.5,0.0,0.0,0.75,0.5,0.0,0.0,0.25,0.0,0.375,0.5,0.125,0.125,0.25,0.125,0.25,0.25,0.25,0.125
11922,1.0,1.0,1.0,1.0,0.875,0.625,0.625,0.875,0.5,0.375,0.125,0.625,0.5,0.125,0.125,0.625,0.375,0.125,0.125,0.125,0.125,0.25,0.625,0.0,0.0,0.375,0.0,0.375,0.125,0.125,0.0
11923,1.0,1.0,1.0,1.0,0.875,0.625,0.625,0.875,0.625,0.25,0.25,0.625,0.625,0.0,0.0,0.5,0.25,0.125,0.25,0.125,0.0,0.125,0.625,0.0,0.125,0.5,0.125,0.5,0.25,0.25,0.125
11924,1.0,1.0,1.0,1.0,0.875,0.5,0.625,0.875,0.625,0.25,0.125,0.5,0.5,0.125,0.125,0.5,0.25,0.0,0.125,0.0,0.125,0.0,0.5,0.125,0.25,0.375,0.0,0.375,0.25,0.125,0.0
11925,1.0,1.0,1.0,1.0,0.875,0.375,0.625,0.75,0.5,0.25,0.125,0.5,0.375,0.0,0.125,0.375,0.25,0.125,0.25,0.125,0.25,0.125,0.375,0.25,0.25,0.25,0.125,0.25,0.375,0.125,0.125
11926,1.0,1.0,1.0,1.0,0.75,0.375,0.625,0.75,0.625,0.125,0.25,0.375,0.5,0.125,0.25,0.5,0.375,0.0,0.125,0.125,0.375,0.125,0.25,0.125,0.375,0.125,0.25,0.125,0.25,0.0,0.25
11927,1.0,1.0,1.0,1.0,0.625,0.25,0.75,0.75,0.5,0.125,0.125,0.25,0.375,0.25,0.125,0.375,0.25,0.125,0.0,0.25,0.25,0.25,0.375,0.0,0.5,0.0,0.125,0.0,0.375,0.125,0.125
11928,1.0,1.0,1.0,1.0,0.625,0.25,0.875,0.625,0.375,0.25,0.0,0.25,0.25,0.125,0.0,0.5,0.125,0.0,0.125,0.25,0.375,0.125,0.25,0.125,0.625,0.125,0.0,0.125,0.25,0.25,0.25
11929,1.0,1.0,1.0,1.0,0.625,0.125,0.875,0.75,0.375,0.375,0.0,0.125,0.125,0.0,0.125,0.375,0.25,0.125,0.25,0.125,0.25,0.0,0.375,0.25,0.5,0.0,0.125,0.125,0.125,0.375,0.375
11930,1.0,1.0,1.0,1.0,0.5,0.0,0.875,0.75,0.25,0.5,0.125,0.0,0.0,0.125,0.0,0.375,0.375,0.125,0.125,0.125,0.375,0.125,0.5,0.125,0.625,0.125,0.25,0.25,0.125,0.375,0.375
11931,1.0,1.0,1.0,1.0,0.5,0.125,0.875,0.875,0.375,0.5,0.25,0.0,0.125,0.0,0.125,0.375,0.25,0.25,0.0,0.25,0.5,0.0,0.375,0.0,0.75,0.25,0.125,0.375,0.0,0.5,0.25
11932,1.0,1.0,1.0,1.0,0.5,0.125,0.875,0.875,0.25,0.5,0.125,0.125,0.25,0.125,0.0,0.25,0.125,0.125,0.125,0.125,0.625,0.125,0.375,0.125,0.625,0.125,0.25,0.375,0.125,0.5,0.125
11933,1.0,1.0,1.0,1.0,0.5,0.0,0.875,0.875,0.25,0.5,0.25,0.0,0.375,0.0,0.0,0.375,0.0,0.125,0.0,0.0,0.5,0.125,0.375,0.125,0.625,0.0,0.375,0.375,0.0,0.375,0.0
11934,1.0,1.0,1.0,1.0,0.5,0.125,0.875,0.75,0.25,0.5,0.125,0.125,0.5,0.125,0.125,0.25,0.125,0.25,0.125,0.125,0.625,0.0,0.375,0.0,0.5,0.125,0.25,0.375,0.125,0.25,0.125
11935,1.0,1.0,1.0,1.0,0.5,0.0,0.875,0.75,0.25,0.375,0.0,0.125,0.625,0.0,0.0,0.25,0.0,0.125,0.25,0.25,0.5,0.125,0.5,0.0,0.625,0.25,0.125,0.25,0.125,0.125,0.0
11936,1.0,1.0,1.0,1.0,0.5,0.125,0.875,0.75,0.375,0.375,0.125,0.25,0.5,0.125,0.125,0.375,0.125,0.25,0.125,0.125,0.375,0.125,0.625,0.125,0.625,0.125,0.125,0.375,0.125,0.25,0.125
11937,1.0,1.0,1.0,1.0,0.5,0.25,0.875,0.75,0.5,0.5,0.125,0.375,0.5,0.125,0.125,0.5,0.25,0.25,0.0,0.25,0.25,0.0,0.625,0.25,0.625,0.0,0.0,0.25,0.25,0.375,0.0
11938,1.0,1.0,1.0,1.0,0.5,0.125,0.875,0.75,0.375,0.375,0.0,0.25,0.5,0.0,0.0,0.375,0.375,0.125,0.125,0.125,0.25,0.125,0.5,0.375,0.625,0.125,0.125,0.375,0.125,0.25,0.125
11939,1.0,1.0,1.0,1.0,0.5,0.125,0.875,0.625,0.5,0.25,0.125,0.25,0.375,0.125,0.125,0.375,0.375,0.25,0.25,0.0,0.25,0.25,0.375,0.25,0.5,0.25,0.125,0.5,0.25,0.375,0.25
11940,1.0,1.0,1.0,1.0,0.5,0.125,0.875,0.625,0.375,0.375,0.0,0.375,0.375,0.0,0.25,0.5,0.25,0.25,0.125,0.125,0.125,0.375,0.5,0.375,0.375,0.125,0.0,0.625,0.125,0.25,0.125
11941,1.0,1.0,1.0,1.0,0.5,0.25,0.875,0.5,0.5,0.25,0.125,0.375,0.25,0.125,0.375,0.625,0.25,0.25,0.25,0.25,0.0,0.25,0.625,0.25,0.25,0.25,0.125,0.5,0.25,0.375,0.0
11942,1.0,1.0,1.0,1.0,0.5,0.25,0.875,0.625,0.625,0.375,0.25,0.25,0.125,0.0,0.375,0.5,0.375,0.125,0.375,0.375,0.0,0.125,0.5,0.125,0.125,0.375,0.0,0.625,0.125,0.5,0.125
11943,1.0,1.0,1.0,1.0,0.5,0.25,0.875,0.75,0.625,0.5,0.375,0.125,0.0,0.125,0.25,0.5,0.5,0.0,0.25,0.25,0.0,0.25,0.5,0.0,0.0,0.25,0.0,0.5,0.0,0.625,0.0
11944,1.0,1.0,1.0,1.0,0.625,0.375,0.875,0.75,0.625,0.375,0.5,0.0,0.125,0.0,0.125,0.625,0.375,0.125,0.375,0.25,0.125,0.125,0.375,0.125,0.125,0.375,0.0,0.375,0.125,0.5,0.125
11945,1.0,1.0,1.0,1.0,0.5,0.25,0.875,0.625,0.625,0.5,0.375,0.125,0.125,0.0,0.25,0.625,0.25,0.0,0.375,0.25,0.125,0.125,0.5,0.0,0.0,0.5,0.125,0.25,0.0,0.375,0.0
11946,1.0,1.0,1.0,1.0,0.5,0.25,0.875,0.75,0.625,0.5,0.375,0.25,0.125,0.125,0.25,0.5,0.375,0.125,0.5,0.125,0.25,0.25,0.375,0.0,0.125,0.5,0.25,0.375,0.125,0.5,0.125
11947,1.0,1.0,1.0,1.0,0.5,0.25,0.875,0.625,0.625,0.5,0.25,0.375,0.25,0.0,0.25,0.625,0.25,0.0,0.375,0.25,0.375,0.125,0.25,0.125,0.0,0.375,0.375,0.375,0.0,0.375,0.25
11948,1.0,1.0,1.0,1.0,0.5,0.25,0.875,0.625,0.625,0.5,0.125,0.375,0.25,0.125,0.375,0.625,0.125,0.125,0.375,0.125,0.5,0.25,0.125,0.125,0.125,0.5,0.5,0.25,0.125,0.375,0.125
11949,1.0,1.0,1.0,1.0,0.375,0.25,0.875,0.5,0.5,0.625,0.125,0.25,0.125,0.25,0.5,0.625,0.0,0.0,0.5,0.25,0.625,0.125,0.25,0.25,0.25,0.375,0.375,0.375,0.25,0.375,0.0
11950,1.0,1.0,1.0,1.0,0.375,0.375,0.875,0.375,0.5,0.625,0.0,0.25,0.25,0.375,0.5,0.75,0.125,0.125,0.625,0.125,0.5,0.25,0.375,0.25,0.125,0.25,0.5,0.25,0.125,0.25,0.125
11951,1.0,1.0,1.0,1.0,0.375,0.375,0.75,0.375,0.375,0.625,0.125,0.375,0.125,0.5,0.5,0.625,0.0,0.0,0.5,0.25,0.375,0.25,0.25,0.125,0.25,0.125,0.5,0.375,0.25,0.375,0.0
11952,1.0,1.0,1.0,1.0,0.375,0.5,0.75,0.375,0.5,0.5,0.0,0.5,0.0,0.625,0.5,0.5,0.125,0.125,0.625,0.375,0.25,0.375,0.125,0.0,0.25,0.25,0.375,0.375,0.125,0.25,0.0
11953,1.0,1.0,1.0,1.0,0.375,0.625,0.75,0.5,0.5,0.375,0.125,0.375,0.125,0.625,0.375,0.5,0.0,0.125,0.5,0.375,0.375,0.25,0.25,0.125,0.125,0.125,0.5,0.375,0.25,0.125,0.125
11954,1.0,1.0,1.0,1.0,0.375,0.75,0.875,0.375,0.375,0.5,0.25,0.25,0.0,0.5,0.25,0.5,0.125,0.25,0.625,0.375,0.5,0.125,0.125,0.25,0.0,0.25,0.5,0.5,0.375,0.25,0.125
11955,1.0,1.0,1.0,1.0,0.375,0.75,0.875,0.25,0.375,0.5,0.125,0.375,0.125,0.375,0.375,0.375,0.125,0.375,0.625,0.25,0.625,0.25,0.125,0.125,0.125,0.375,0.375,0.625,0.5,0.25,0.0
11956,1.0,1.0,1.0,1.0,0.25,0.875,0.875,0.25,0.25,0.625,0.25,0.375,0.25,0.5,0.5,0.5,0.125,0.5,0.75,0.375,0.625,0.125,0.25,0.0,0.25,0.5,0.25,0.5,0.375,0.125,0.125
11957,1.0,1.0,1.0,1.0,0.25,1.0,0.875,0.25,0.25,0.5,0.125,0.5,0.25,0.625,0.5,0.5,0.0,0.5,0.875,0.25,0.625,0.25,0.375,0.125,0.375,0.375,0.375,0.375,0.25,0.0,0.0
11958,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.25,0.25,0.5,0.125,0.5,0.125,0.625,0.625,0.375,0.125,0.375,0.875,0.25,0.625,0.125,0.25,0.25,0.5,0.25,0.5,0.375,0.375,0.125,0.125
11959,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.25,0.125,0.5,0.25,0.375,0.125,0.5,0.625,0.25,0.0,0.5,0.75,0.125,0.5,0.125,0.125,0.375,0.375,0.125,0.5,0.25,0.25,0.0,0.25
11960,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.25,0.125,0.5,0.125,0.375,0.125,0.5,0.625,0.125,0.0,0.5,0.625,0.0,0.375,0.125,0.25,0.25,0.5,0.0,0.5,0.125,0.125,0.125,0.375
11961,1.0,1.0,1.0,1.0,0.125,1.0,1.0,0.25,0.125,0.375,0.125,0.375,0.25,0.5,0.5,0.25,0.125,0.375,0.75,0.125,0.5,0.0,0.125,0.125,0.375,0.125,0.375,0.25,0.0,0.125,0.25
11962,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,0.125,0.25,0.25,0.25,0.375,0.375,0.5,0.125,0.0,0.5,0.625,0.0,0.375,0.125,0.25,0.0,0.5,0.0,0.5,0.125,0.0,0.0,0.375
11963,1.0,1.0,1.0,1.0,0.125,0.875,1.0,0.25,0.125,0.125,0.125,0.375,0.375,0.25,0.375,0.0,0.125,0.375,0.5,0.125,0.375,0.25,0.375,0.125,0.5,0.125,0.375,0.0,0.125,0.125,0.5
11964,1.0,1.0,1.0,1.0,0.0,0.875,1.0,0.375,0.0,0.125,0.0,0.25,0.25,0.25,0.5,0.125,0.0,0.25,0.375,0.0,0.25,0.375,0.25,0.0,0.375,0.0,0.25,0.125,0.25,0.25,0.375
11965,1.0,1.0,1.0,1.0,0.0,0.875,1.0,0.375,0.125,0.0,0.125,0.25,0.125,0.125,0.625,0.0,0.125,0.375,0.25,0.125,0.25,0.5,0.125,0.125,0.5,0.125,0.25,0.25,0.125,0.375,0.5
