,temp=0.01,temp=2.8664285714285715,temp=5.722857142857143,temp=8.579285714285716,temp=11.435714285714287,temp=14.292142857142858,temp=17.148571428571433,temp=20.005000000000003,temp=22.861428571428576,temp=25.71785714285715,temp=28.57428571428572,temp=31.43071428571429,temp=34.28714285714286,temp=37.143571428571434,temp=40.0
133,1.0,0.75,0.75,0.875,0.875,0.875,0.875,1.0,0.875,0.875,0.75,0.75,1.0,0.75,0.875
134,1.0,0.75,0.75,0.75,0.75,1.0,0.875,1.0,0.75,1.0,0.875,0.75,0.875,0.75,0.875
135,1.0,0.75,0.75,0.875,0.875,1.0,1.0,0.75,0.875,1.0,0.75,0.875,0.875,0.75,0.875
136,1.0,0.75,0.875,0.875,0.875,0.875,1.0,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875
137,1.0,0.75,0.75,0.75,0.875,0.75,0.875,0.875,0.875,0.875,0.875,1.0,0.875,0.875,0.75
138,1.0,0.75,0.75,0.875,0.75,0.75,1.0,0.875,0.875,0.875,0.875,1.0,0.875,0.75,0.875
139,1.0,0.75,0.75,0.75,0.875,0.75,0.875,0.75,0.875,0.875,0.875,0.875,0.875,0.875,0.75
140,1.0,1.0,0.875,0.875,0.75,0.875,0.875,0.875,0.75,0.875,0.875,0.875,0.875,0.875,0.875
141,1.0,0.875,1.0,0.75,0.875,0.75,0.875,0.75,0.875,0.875,0.875,0.875,0.875,0.875,0.875
142,1.0,0.75,0.875,0.875,0.875,0.875,0.75,1.0,0.75,0.875,0.875,0.875,0.75,0.875,0.875
143,1.0,0.75,0.75,0.75,0.75,0.75,0.875,1.0,0.75,0.875,0.875,0.875,0.875,0.875,0.75
144,1.0,0.75,0.75,0.75,0.75,0.875,0.875,0.875,0.875,1.0,0.75,0.875,0.75,0.75,0.875
145,1.0,0.75,0.75,0.75,0.75,0.875,1.0,1.0,1.0,1.0,0.875,0.875,0.875,0.875,0.875
146,1.0,0.75,0.75,0.75,0.875,0.75,0.875,1.0,1.0,0.875,0.875,0.875,0.875,0.875,0.875
147,1.0,0.75,0.875,0.75,0.875,1.0,0.875,0.75,0.875,0.875,0.875,0.75,0.875,0.875,0.875
148,1.0,0.75,0.75,0.875,0.75,0.875,1.0,0.75,0.875,0.875,0.75,0.875,0.875,1.0,1.0
149,1.0,0.75,1.0,1.0,0.875,0.75,0.875,0.875,0.875,0.875,0.875,0.75,0.875,1.0,1.0
150,1.0,0.75,0.875,1.0,0.875,0.75,0.875,0.875,0.875,0.875,0.875,0.75,0.875,0.875,0.875
151,1.0,0.75,0.75,1.0,0.875,0.875,0.875,0.875,0.875,0.75,0.875,0.875,0.875,0.75,0.875
152,1.0,0.75,0.75,0.875,0.875,0.875,0.75,0.75,0.75,0.875,0.875,0.75,0.875,0.875,0.875
153,1.0,0.75,0.75,0.875,0.875,0.875,0.75,0.75,0.875,0.875,0.875,0.875,0.875,0.875,0.875
154,1.0,0.75,0.875,0.875,0.75,0.875,0.875,1.0,0.75,1.0,0.75,0.875,0.875,0.875,0.875
155,1.0,0.75,0.75,0.75,0.875,0.75,0.875,1.0,0.875,1.0,0.875,0.875,0.875,0.875,0.875
156,1.0,0.75,0.75,0.875,0.875,0.875,0.875,0.875,0.75,0.875,0.875,0.875,0.875,0.875,0.875
157,1.0,0.75,0.75,0.875,0.75,0.875,0.75,0.875,0.875,0.875,0.875,0.75,0.875,0.75,1.0
158,1.0,0.75,0.75,0.875,0.75,0.875,0.875,0.75,0.875,0.875,0.875,1.0,0.875,0.875,1.0
159,1.0,0.75,0.75,0.75,0.875,0.875,0.75,0.875,0.75,0.875,0.875,1.0,0.875,0.875,0.875
160,1.0,0.75,0.75,0.875,0.75,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875
161,1.0,0.75,0.75,0.875,0.875,0.875,0.875,0.875,0.75,0.875,0.75,0.875,0.875,0.875,0.875
162,1.0,0.75,0.875,0.875,0.875,0.875,0.875,0.75,0.875,0.875,0.875,0.75,0.875,1.0,0.875
163,1.0,0.75,0.75,0.875,0.75,0.75,0.875,0.75,0.875,0.875,0.875,0.875,0.875,1.0,0.875
164,1.0,0.75,0.75,0.75,0.875,0.875,0.875,0.75,0.875,0.875,0.75,0.875,0.875,0.875,0.875
165,1.0,0.75,0.75,0.75,0.75,0.75,0.875,0.875,1.0,0.875,0.75,0.875,0.875,0.875,0.875
166,1.0,0.75,0.75,1.0,0.875,0.875,0.875,0.875,1.0,0.75,0.75,0.875,0.875,0.875,0.875
167,1.0,0.75,0.75,1.0,0.75,0.75,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875
168,1.0,0.875,0.75,0.75,0.875,0.75,0.75,0.75,0.875,0.875,0.875,0.875,0.875,0.875,0.75
169,1.0,0.875,0.75,0.75,0.875,0.75,0.875,0.75,0.875,0.875,0.875,0.875,0.75,0.875,0.875
170,1.0,0.75,0.75,0.75,0.875,1.0,0.875,0.875,0.875,0.875,0.875,0.75,0.875,0.875,1.0
171,1.0,1.0,0.75,0.875,0.75,0.875,0.875,0.875,0.875,0.875,0.75,0.75,0.75,0.875,1.0
172,1.0,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,1.0,0.75,0.875,0.875,0.75
173,1.0,0.75,0.75,0.75,0.75,0.75,0.75,0.875,0.875,0.875,1.0,0.875,0.875,0.875,0.875
174,1.0,1.0,0.875,0.875,1.0,0.875,0.75,0.875,0.75,0.875,0.875,0.875,0.75,0.75,0.75
175,1.0,0.875,1.0,0.875,0.875,0.75,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875
176,1.0,0.75,0.875,0.75,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875
177,1.0,0.75,0.75,0.75,0.75,0.75,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875
178,1.0,0.75,0.75,0.875,0.75,0.875,0.875,0.875,1.0,0.875,0.875,0.875,0.875,0.875,0.875
179,1.0,1.0,0.75,1.0,0.75,0.75,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875
180,1.0,0.875,1.0,1.0,0.75,0.75,1.0,0.875,0.875,0.875,0.75,0.875,0.875,0.875,0.875
181,1.0,0.75,1.0,0.75,0.75,0.75,1.0,0.75,0.875,0.875,0.875,0.875,0.875,0.875,0.875
182,1.0,0.75,0.75,0.875,0.75,0.75,0.875,0.875,0.875,0.875,0.875,0.875,1.0,0.875,0.875
183,1.0,0.75,0.75,0.875,0.875,0.875,0.875,0.75,0.875,0.75,0.875,0.75,1.0,0.75,0.75
184,1.0,0.75,0.75,0.875,0.75,0.75,0.875,0.75,0.875,0.875,0.75,0.75,0.875,0.875,0.875
185,1.0,0.75,0.75,0.75,0.875,0.75,1.0,0.875,0.875,0.75,0.75,0.75,0.875,0.875,0.875
186,1.0,0.75,0.75,0.875,0.875,0.75,0.875,0.75,0.875,0.875,0.875,0.875,0.875,0.875,0.875
187,1.0,0.75,0.75,0.875,0.875,0.75,0.75,0.875,0.75,0.875,0.875,0.875,0.875,0.875,0.875
188,1.0,0.75,0.75,0.875,0.875,0.75,0.875,0.875,0.875,0.875,0.75,0.75,0.875,0.75,1.0
189,1.0,0.75,0.75,0.75,0.875,0.875,0.75,0.875,0.875,0.875,0.875,0.875,0.75,0.875,1.0
190,1.0,0.75,0.875,0.875,0.75,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875
191,1.0,0.75,0.75,0.75,0.875,0.75,0.875,0.75,0.875,0.875,0.875,1.0,0.875,1.0,0.875
192,1.0,0.75,0.75,0.875,0.875,0.75,0.875,0.875,0.875,0.875,0.875,1.0,0.875,1.0,0.75
193,1.0,0.75,0.875,0.875,0.875,0.875,0.75,0.875,0.875,0.75,0.875,0.875,0.875,0.875,0.875
194,1.0,0.75,0.75,0.75,0.75,0.75,0.75,0.875,0.75,0.875,1.0,0.875,0.875,0.875,0.875
195,1.0,0.75,0.75,0.875,0.875,0.875,0.875,0.875,0.875,0.875,1.0,0.875,0.875,0.875,0.875
196,1.0,0.75,0.75,0.75,0.875,0.875,0.875,0.75,1.0,0.875,0.875,0.875,0.875,0.875,0.875
197,1.0,0.75,0.75,0.75,0.75,0.875,0.75,0.875,1.0,0.875,0.875,0.75,0.875,0.875,0.875
198,1.0,0.75,0.875,1.0,0.875,0.75,0.875,1.0,0.875,0.875,0.75,0.875,0.875,0.875,0.875
199,1.0,0.75,0.75,0.875,0.75,0.875,0.875,0.875,0.875,1.0,0.875,0.75,0.875,0.875,0.875
200,1.0,0.875,0.75,0.75,1.0,0.75,0.75,0.875,0.875,1.0,0.75,1.0,0.75,0.875,0.75
201,1.0,0.75,0.75,1.0,1.0,0.875,0.875,0.875,0.875,0.875,0.75,0.875,0.875,0.875,0.875
202,1.0,0.75,0.875,1.0,0.875,0.875,1.0,0.875,0.875,0.75,0.875,0.75,0.75,0.875,0.875
203,1.0,0.875,0.875,0.75,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875
204,1.0,0.75,0.75,0.875,0.75,0.875,0.75,0.75,0.875,0.75,0.875,0.875,0.875,0.875,0.75
205,1.0,0.75,0.75,0.75,0.875,0.75,1.0,1.0,0.875,0.875,0.75,0.75,1.0,0.875,0.875
206,1.0,0.875,0.75,1.0,0.875,0.75,1.0,1.0,0.875,0.875,0.875,0.875,0.875,0.875,0.75
207,1.0,0.875,0.75,1.0,0.75,0.75,0.75,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.75
208,1.0,0.875,0.875,0.875,0.875,0.875,0.875,0.75,0.875,0.875,0.875,0.75,0.875,0.875,0.875
209,1.0,0.75,0.875,0.875,1.0,0.75,0.875,0.75,0.75,0.75,0.875,0.875,0.75,0.875,0.75
210,1.0,1.0,0.75,0.75,0.875,0.75,0.875,0.75,0.875,0.875,0.75,0.875,0.875,0.875,0.875
211,1.0,0.875,0.75,0.875,0.875,0.75,0.875,0.875,0.75,0.875,0.875,0.875,0.75,0.875,0.875
